Date and time[ms]; Stamp; Direction[In, Out, Undefined]; Source; Destination; Message Id; Length; Status for Tx; Data;
22_08_15 06:52:30.187;1198;I;1C;1; B16;6;;7c60aa8c0000
22_08_15 06:52:32.171;1199;I;2;1;4216;66;;e11126100b111d023201e70188ff0300a20200000200f8fff8fff8fff8ff01a00000cc1e8b6a00002cedf9624f1404026b752008d30e2cedf962686a00001e00f01e
22_08_15 06:52:34.056;1170;O;1;1C; A66;0;ERR;
22_08_15 06:52:37.032;1202;I;1C;1; C21;6;;05008c0cf87d
22_08_15 06:52:37.044;1203;I;1C;1; C22;6;;0000c401f87d
22_08_15 06:52:37.044;1204;I;1C;1; C23;6;;0000c001f87d
22_08_15 06:52:39.425;1163;O;1;1C; A67;0;ERR;
22_08_15 06:52:41.141;1207;I;1C;1; 118;2;;670a
22_08_15 06:52:42.119;1201;O;1;1C; A66;0;ERR;
22_08_15 06:52:45.664;1209;O;1;1C; A66;0;ERR;
22_08_15 06:52:48.851;1211;O;1;1C; A66;0;ERR;
22_08_15 06:52:53.121;1213;O;1;1C; A66;0;ERR;
22_08_15 06:52:56.953;1179;O;1;4;  47;0;ERR;
22_08_15 06:52:58.718;1218;I;4;1;DE24;0;;
22_08_15 06:53:02.156;1183;O;1;4;  46;0;ERR;
22_08_15 06:53:02.205;1221;I;2;1;4216;66;;fc1410151e0e040027002101580000001f0000000000f9fff9fff9fff8ff01200000c81ea96a00004aedf9624f140503657b2007d30e4aedf962866a00001e00f81e
22_08_15 06:53:03.820;1222;I;4;1;DE24;0;;
22_08_15 06:53:08.985;1038;O;1;1C;FFE0;0;ERR;
22_08_15 06:53:14.025;1224;O;1;1C;FFE0;0;ERR;
22_08_15 06:53:18.177;1197;O;1;1C; A65;0;ERR;
22_08_15 06:53:22.713;1228;O;1;1C; A65;0;ERR;
22_08_15 06:53:25.615;1230;O;1;1C; A65;0;ERR;
22_08_15 06:53:27.357;1233;I;1C;1; B16;6;;ae602c500000
22_08_15 06:53:33.269;1206;O;1;1C; A67;0;ERR;
22_08_15 06:53:35.026;1236;I;1C;1; 118;2;;670a
22_08_15 06:53:38.565;1232;O;1;1C; A65;0;ERR;
22_08_15 06:53:41.598;1238;O;1;1C; A65;0;ERR;
22_08_15 06:53:53.053;1176;O;1;4;  2A;0;ERR;
22_08_15 06:53:58.632;1242;O;1;4;  2A;0;ERR;
22_08_15 06:54:01.578;1245;I;4;1;DE21;46;;5c14b315591502000200df004c0000002c000000000006fd0cfd0cfdf9fc01a00000d01ee66a00003667955a4f14
22_08_15 06:54:03.468;1246;I;2;1;4216;66;;bb0a520cf90eb2006804e00479000300ab0201000000f9fff9fff9fff9ff01a00000d01ee76a000086edf9624f1406035f7b2007d30e86edf962c26a00001e00f41e
22_08_15 06:54:21.651;0;O;1;4;  31;0;ERR;
22_08_15 06:54:23.308;1249;I;4;1;DE24;0;;
22_08_15 06:54:26.660;0;O;1;4;  34;0;ERR;
22_08_15 06:54:30.893;1251;O;1;4;  34;0;ERR;
22_08_15 06:54:32.931;1253;O;1;4;  34;0;ERR;
22_08_15 06:54:34.668;1256;I;4;1;DE24;0;;
22_08_15 06:54:46.320;1244;O;1;4;  2A;0;ERR;
22_08_15 06:54:52.402;1258;O;1;4;  2A;0;ERR;
22_08_15 06:54:53.399;1261;I;1;4;  2A;0;;
22_08_15 06:54:59.400;1261;O;1;4;  2A;0;ERR;
22_08_15 06:55:00.374;1264;I;1;4;  2A;0;;
22_08_15 06:55:02.304;1265;I;4;1;DE21;46;;2415e614610e0300900188015d0000003200000000003efd2bfd2bfd3efd3da00000c41e266b00007267955a4f14
22_08_15 06:55:02.311;1266;I;2;1;4216;66;;0715be14af080300f101540277000000320000000000f9fff9fff9fff9ff3da00000c81e256b0000c2edf9624f14080465702007d30ec2edf962fe6a00001d00f01e
22_08_15 06:55:23.610;1217;O;1;4;  47;0;ERR;
22_08_15 06:55:25.291;1269;I;4;1;DE24;0;;
22_08_15 06:55:29.318;1220;O;1;4;  46;0;ERR;
22_08_15 06:55:32.265;1272;I;4;1;DE24;0;;
22_08_15 06:55:32.278;1273;I;2;1;4216;66;;09153a15491202000200340195ff0000310000000000fafff9fff9fffaff3d200000c41e446b0000e0edf9624f14060463632007d30ee0edf9621c6b00001e00f01e
22_08_15 06:55:40.322;1240;O;1;1C; A65;0;ERR;
22_08_15 06:55:41.982;1276;I;1C;1; B16;6;;1261bd1e0000
22_08_15 06:55:42.711;1235;O;1;1C; A67;0;ERR;
22_08_15 06:55:47.980;1275;O;1;1C; A65;0;ERR;
22_08_15 06:55:50.864;1280;O;1;1C; A65;0;ERR;
22_08_15 06:55:53.976;1282;O;1;1C; A65;0;ERR;
22_08_15 06:56:01.997;1268;O;1;4;  47;0;ERR;
22_08_15 06:56:03.705;1287;I;4;1;DE24;0;;
22_08_15 06:56:07.148;1271;O;1;4;  46;0;ERR;
22_08_15 06:56:08.852;1290;I;4;1;DE24;0;;
22_08_15 06:56:12.495;1284;O;1;1C; A65;0;ERR;
22_08_15 06:56:14.248;1293;I;1C;1; B16;6;;1261fc080000
22_08_15 06:56:16.414;1278;O;1;1C; A67;0;ERR;
22_08_15 06:56:21.971;1292;O;1;1C; A65;0;ERR;
22_08_15 06:56:24.495;1297;O;1;1C; A65;0;ERR;
22_08_15 06:56:27.181;1264;I;1;4;  2A;0;;
22_08_15 06:56:30.111;1302;I;4;1;DE21;46;;cf128b1116120802e6008400940000002d0000000000affd5dfd5dfdc1fd3da00000c81e7f6b0000c967955a4f14
22_08_15 06:56:32.404;1303;I;2;1;4216;66;;cf1179111813df013c01150365ff0400a80200000000fbfffafffafffbff3da000005c1e816b00001ceef9624f140a05697b2006d30e1ceef962586b0000bc02401e
22_08_15 06:56:38.455;1286;O;1;4;  47;0;ERR;
22_08_15 06:56:40.194;1306;I;4;1;DE24;0;;
22_08_15 06:57:02.430;1307;I;2;1;4216;66;;c7148c15af140300020051024e0000001e0000000000fbfffafffafffbff3d200000c81e9f6b00003aeef9624f140705ff7b2007d30e3aeef962766b00001e00f41e
22_08_15 06:57:18.614;0;O;1;4;  40;0;ERR;
22_08_15 06:57:20.362;1310;I;4;1;DE24;0;;
22_08_15 06:57:34.917;0;O;1;4;  76;4;ERR;01008813
22_08_15 06:57:37.841;1313;I;2;1;4216;66;;ae13d6157a11020002001803720000001e0000000000fbfffafffafffbff3d300000e01ebd6b000058eef9624f140705ff7b2007d30e58eef962946b00001f00001f
22_08_15 06:57:40.623;1312;O;1;4;  76;4;ERR;01008813
22_08_15 06:57:42.399;1316;I;4;1;DE24;0;;
22_08_15 06:57:49.786;1301;O;1;4;  2A;0;ERR;
22_08_15 06:57:52.700;1319;I;4;1;DE21;46;;f814d014791102003e0232013900860032000000000013fe8ffd96fd2cfe3d300800c41ed26b00001b68955a4f14
22_08_15 06:58:02.496;1320;I;2;1;4216;66;;9e148e15dc1203000200660415009b001e0000000000fcfffafffafffcff3d300800c41edc6b000076eef9624f140805ff6e2006d30e76eef962b26b00001e00f01e
22_08_15 06:58:32.517;1321;I;2;1;4216;66;;40158915751203000200f102e3ff9d001e0000000000fcfffbfffbfffcff3d300800c41efa6b000094eef9624f140705ff782006d30e94eef962d06b00001e00f01e
22_08_15 06:58:50.693;1322;I;F;1;FFF1;78;;626173683a2063616e6e6f7420736574207465726d696e616c2070726f636573732067726f75702028343039293a20496e617070726f70726961746520696f63746c20666f72206465766963650a
22_08_15 06:58:52.585;1323;I;F;1;FFF1;35;;626173683a206e6f206a6f6220636f6e74726f6c20696e2074686973207368656c6c0a
22_08_15 06:58:54.444;1324;I;F;1;FFF1;22;;726f6f7440535843332d323131303a2f726f6f742320
22_08_15 06:59:07.317;1318;O;1;4;  2A;0;ERR;
22_08_15 06:59:10.229;1327;I;4;1;DE21;46;;43158e0f6e1202000001d8037c00940030000000000070fec8fdcefd89fe3d300800c41e216c00006868955a4f14
22_08_15 06:59:28.693;0;O;1;19; A40;0;ERR;
22_08_15 06:59:32.581;1330;I;2;1;4216;66;;b1146d131a12be005c02f900720097001e0000000000fdfffbfffbfffdff3d300800c41e376c0000d0eef9624f140806677a2006d30ed0eef9620c6c00003100f81e
22_08_15 06:59:36.156;0;O;1;19; A41;0;ERR;
22_08_15 07:00:02.606;1333;I;2;1;4216;66;;c114f013bc1402000200d6036a00a300180000000000fdfffbfffbfffdff3d300800c81e556c0000eeeef9624f140806ff7a2006d30eeeeef9622a6c00001e00f41e
22_08_15 08:24:46.073;1326;I;1;4;  2A;0;;
22_08_15 08:25:04.504;1495;O;1;4;  2A;0;ERR;
22_08_15 08:25:07.466;1498;I;4;1;DE21;46;;a2130515491201004b02e001140104003200000000003f035701830184033d300000b81e48800000627c955a4f14
22_08_15 08:25:09.339;1499;I;2;1;4216;66;;9d04d7138511450497044002b3ff0100b9020300000008000300030009003d300000b81e49800000df02fa624f14090760752006d30edf02fa62168000001e00f41e
22_08_15 08:25:16.690;1289;O;1;4;  46;0;ERR;
