Date and time[ms]; Stamp; Direction[In, Out, Undefined]; Source; Destination; Message Id; Length; Status for Tx; Data;
22_08_11 21:16:26.378;1750;I;F;1;FFF1;20;;1818181818181818181808080808080808080808
22_08_11 21:16:47.688;1751;I;1;F;FFF1;9;;736220312e6a70670a
22_08_11 21:16:59.368;1752;I;1;F;FFF1;23;;737a202d7720313238202d6c2031323820312e6a70670a
22_08_11 21:17:10.661;1753;I;F;1;FFF1;21;;2a2a184230303030303030303030303030300d8a11
22_08_11 21:17:56.112;1754;I;F;1;FFF1;20;;1818181818181818181808080808080808080808
22_08_11 21:18:08.196;1697;O;1;2;4219;2;ERR;a401
22_08_11 21:18:09.177;1757;I;2;1; 118;2;;1942
22_08_11 21:18:15.004;1758;I;F;1;FFF1;24;;727a0d2a2a184230303030303030303030303030300d8a11
22_08_11 21:18:19.415;1759;I;F;1;FFF1;20;;1818181818181818181808080808080808080808
22_08_11 21:19:17.296;1760;I;F;1;FFF1;22;;726f6f7440535843332d323131303a2f726f6f742320
22_08_11 21:19:19.316;1761;I;F;1;FFF1;22;;726f6f7440535843332d323131303a2f726f6f742320
22_08_11 21:19:22.234;1762;I;F;1;FFF1;24;;727a0d2a2a184230303030303030303030303030300d8a11
22_08_11 21:19:56.096;1763;I;F;1;FFF1;59;;2a18430400000000dd51a233312e6a706700323835352031343133363431333430322031303036343420302031203238353500186b5b77ff18d011
22_08_11 21:20:22.625;1764;I;F;1;FFF1;20;;1818181818181818181808080808080808080808
22_08_11 21:20:26.618;1765;I;F;1;FFF1;22;;726f6f7440535843332d323131303a2f726f6f742320
22_08_11 21:20:32.057;1766;I;F;1;FFF1;178;;746f74616c203233360a647277782d2d2d2d2d2d20203520726f6f7420726f6f7420202034303936204f63742032382030333a3139202e0a64727778722d78722d7820323720726f6f7420726f6f7420202034303936204d6172202035202032303230202e2e0a2d72772d722d2d722d2d20203120726f6f7420726f6f7420202032383535204f63742032382030333a323020312e6a70670a2d72772d2d2d2d2d2d2d20203120726f6f7420726f6f742020
22_08_11 21:20:33.041;1767;I;F;1;FFF1;178;;2036313834204f63742032382030333a3139202e626173685f686973746f72790a2d72772d722d2d722d2d20203120726f6f7420726f6f7420202020353730204d6172203132202032303138202e6261736872630a647277782d2d2d2d2d2d20203320726f6f7420726f6f7420202034303936204f63742032372031303a3539202e63616368650a64727778722d78722d7820203220726f6f7420726f6f7420202034303936204f63742032332020323032
22_08_11 21:20:34.019;1768;I;F;1;FFF1;178;;302067656e6963616d5f786d6c5f63616368650a2d72772d722d2d722d2d20203120726f6f7420726f6f7420313431373238204f637420313920203230323020696d6167652e6a70670a64727778722d78722d7820203220726f6f7420726f6f7420202034303936204f6374202035202032303138202e6e616e6f0a2d72772d722d2d722d2d20203120726f6f7420726f6f7420202020313438204d6172203132202032303138202e70726f66696c650a2d
